Airline Name,Review Date,Type Of Traveller,Seat Type,Date Flown,Recommended,Verified,Overall_Rating,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money
Emirates,7th May 2023,Solo Leisure,Economy Class,May 2023,no,TRUE,5,1,,,1,,,3
Emirates,5th May 2023,Solo Leisure,Economy Class,March 2023,no,TRUE,3,4,4,3,1,4,,1
Emirates,3rd May 2023,Solo Leisure,Economy Class,May 2023,yes,TRUE,4,5,2,1,5,5,,1
Emirates,3rd May 2023,Family Leisure,Economy Class,May 2023,no,TRUE,3,1,1,1,2,2,1,1
Emirates,3rd May 2023,Couple Leisure,Economy Class,April 2023,no,TRUE,3,1,1,1,4,5,1,3
Emirates,2nd May 2023,Family Leisure,Business Class,February 2023,no,FALSE,2,4,3,3,1,4,3,2
Emirates,1st May 2023,Couple Leisure,Economy Class,May 2023,yes,FALSE,1,3,5,5,5,5,,5
Emirates,24th April 2023,Couple Leisure,Business Class,April 2023,yes,TRUE,9,4,4,5,5,5,3,5
Emirates,24th April 2023,Couple Leisure,Business Class,April 2023,no,TRUE,5,4,2,5,5,5,3,4
Emirates,24th April 2023,Couple Leisure,Business Class,April 2023,yes,TRUE,9,4,5,5,5,5,2,5
Emirates,23rd April 2023,Couple Leisure,Business Class,March 2023,no,FALSE,1,1,1,1,1,1,,1
Emirates,23rd April 2023,Solo Leisure,Economy Class,April 2023,yes,TRUE,8,3,3,,3,,,4
Emirates,22nd April 2023,Couple Leisure,Premium Economy,April 2023,no,FALSE,1,1,1,,1,,,1
Emirates,7th April 2023,Solo Leisure,Business Class,April 2023,no,TRUE,1,3,2,5,1,3,,1
Emirates,4th April 2023,Couple Leisure,Economy Class,April 2023,no,TRUE,4,3,3,1,2,4,1,2
Emirates,2nd April 2023,Couple Leisure,Economy Class,November 2022,yes,FALSE,9,5,5,5,5,5,5,4
Emirates,2nd April 2023,Family Leisure,Economy Class,March 2023,no,TRUE,1,3,1,2,3,3,,1
Emirates,1st April 2023,Family Leisure,Business Class,April 2023,yes,TRUE,2,4,5,3,1,3,2,3
Emirates,29th March 2023,Family Leisure,Economy Class,May 2022,no,TRUE,1,4,4,4,1,4,2,3
Emirates,25th March 2023,Family Leisure,Economy Class,May 2022,yes,FALSE,9,5,5,4,5,5,,4
Emirates,25th March 2023,Solo Leisure,Economy Class,March 2023,yes,TRUE,8,3,5,4,4,3,3,4
Emirates,22nd March 2023,Family Leisure,Economy Class,March 2023,no,TRUE,1,,,,2,,,1
Emirates,19th March 2023,Solo Leisure,Economy Class,March 2023,yes,TRUE,5,3,3,3,3,5,,4
Emirates,17th March 2023,Solo Leisure,Economy Class,February 2023,no,TRUE,1,1,1,1,1,1,1,1
Emirates,14th March 2023,Business,Economy Class,March 2023,no,TRUE,1,1,1,1,1,1,1,1
Emirates,10th March 2023,Solo Leisure,Economy Class,March 2023,no,FALSE,1,1,1,1,1,1,1,1
Emirates,1st March 2023,Family Leisure,Economy Class,February 2023,no,TRUE,1,2,2,,1,,,1
Emirates,28th February 2023,Solo Leisure,Economy Class,November 2022,no,TRUE,5,4,3,4,1,4,,3
Emirates,26th February 2023,Couple Leisure,Economy Class,February 2023,no,FALSE,2,1,1,1,1,1,1,1
Emirates,25th February 2023,Family Leisure,First Class,December 2022,no,TRUE,1,3,1,1,1,2,1,1
Emirates,25th February 2023,Solo Leisure,Economy Class,October 2022,no,TRUE,3,4,4,3,1,3,,2
Emirates,18th February 2023,Couple Leisure,Economy Class,February 2023,no,TRUE,1,,,,1,,,1
Emirates,12th February 2023,Family Leisure,Economy Class,February 2023,yes,FALSE,1,5,5,5,4,4,,5
Emirates,30th January 2023,Family Leisure,Economy Class,November 2022,no,FALSE,2,1,1,1,1,3,1,1
Emirates,30th January 2023,Couple Leisure,Economy Class,January 2023,no,TRUE,2,2,2,2,1,2,,1
Emirates,29th January 2023,Business,Economy Class,January 2023,yes,TRUE,1,4,5,5,5,5,3,5
Emirates,29th January 2023,Solo Leisure,Economy Class,January 2023,no,TRUE,1,1,3,1,1,2,,1
Emirates,28th January 2023,Solo Leisure,Economy Class,January 2023,yes,TRUE,9,5,5,5,2,5,,5
Emirates,27th January 2023,Solo Leisure,Economy Class,January 2023,no,TRUE,2,3,2,2,1,2,1,1
Emirates,23rd January 2023,Family Leisure,Economy Class,November 2022,yes,TRUE,1,5,5,5,5,5,,5
Emirates,21st January 2023,Family Leisure,Economy Class,January 2023,no,TRUE,3,1,1,1,1,1,1,3
Emirates,16th January 2023,Business,Economy Class,January 2023,no,TRUE,2,3,2,4,1,4,3,2
Emirates,15th January 2023,Solo Leisure,Business Class,January 2023,yes,TRUE,1,4,5,4,5,5,3,5
Emirates,13th January 2023,Family Leisure,Economy Class,January 2023,no,FALSE,1,4,2,4,1,4,,1
Emirates,12th January 2023,Family Leisure,Economy Class,January 2023,no,TRUE,1,3,3,,1,,,3
Emirates,12th January 2023,Couple Leisure,Economy Class,January 2023,no,TRUE,2,1,1,,1,,,1
Emirates,11th January 2023,Couple Leisure,Economy Class,October 2022,no,FALSE,1,4,4,3,1,4,1,1
Emirates,5th January 2023,Couple Leisure,Business Class,January 2023,no,FALSE,1,1,1,1,1,1,1,1
Emirates,2nd January 2023,Solo Leisure,Economy Class,January 2023,yes,TRUE,5,3,2,3,5,5,,4
Emirates,29th December 2022,Couple Leisure,Economy Class,November 2022,no,TRUE,2,2,1,1,5,3,1,1
Emirates,29th December 2022,Solo Leisure,Business Class,November 2022,yes,TRUE,9,5,4,4,5,5,,5
Emirates,25th December 2022,Solo Leisure,Economy Class,September 2022,no,FALSE,1,1,1,1,1,1,1,1
Emirates,20th December 2022,Business,Business Class,December 2022,no,TRUE,4,4,3,2,1,4,1,2
Emirates,13th December 2022,Solo Leisure,Economy Class,December 2022,yes,TRUE,5,3,2,5,3,5,1,3
Emirates,2nd December 2022,Solo Leisure,Economy Class,December 2022,no,TRUE,1,1,2,2,1,3,1,1
Emirates,1st December 2022,Couple Leisure,Economy Class,November 2022,no,TRUE,1,2,2,2,1,2,1,1
Emirates,27th November 2022,Family Leisure,Economy Class,November 2022,no,TRUE,2,1,3,1,2,1,1,2
Emirates,27th November 2022,Solo Leisure,Business Class,November 2022,yes,TRUE,1,4,5,5,5,4,3,5
Emirates,17th November 2022,Couple Leisure,Economy Class,November 2022,yes,TRUE,1,5,5,5,5,5,,4
Emirates,17th November 2022,Couple Leisure,Economy Class,November 2022,yes,TRUE,9,5,5,5,5,5,,4
Emirates,9th November 2022,Family Leisure,Economy Class,October 2022,no,TRUE,1,1,1,1,1,3,1,1
Emirates,6th November 2022,Solo Leisure,Business Class,November 2022,yes,TRUE,7,2,4,2,3,3,,3
Emirates,30th October 2022,Solo Leisure,Economy Class,October 2022,no,TRUE,1,1,1,1,1,1,1,1
Emirates,30th October 2022,Solo Leisure,Economy Class,October 2022,yes,TRUE,1,5,5,5,5,5,,5
Emirates,29th October 2022,Couple Leisure,Economy Class,October 2022,no,FALSE,5,2,2,1,2,1,1,2
Emirates,28th October 2022,Family Leisure,Economy Class,October 2022,no,TRUE,7,4,5,5,3,3,,4
Emirates,26th October 2022,Solo Leisure,Economy Class,October 2022,yes,TRUE,9,5,5,5,5,5,,4
Emirates,25th October 2022,Couple Leisure,Economy Class,October 2022,yes,TRUE,9,5,4,5,5,5,,4
Emirates,21st October 2022,Solo Leisure,Economy Class,October 2022,no,TRUE,1,2,1,1,1,1,1,1
Emirates,18th October 2022,Solo Leisure,Economy Class,October 2022,yes,TRUE,6,3,3,4,4,4,,2
Emirates,12th October 2022,Couple Leisure,Economy Class,December 2021,yes,FALSE,1,5,5,5,5,5,5,5
Eritrean Airlines,6th August 2012,,Premium Economy,,yes,FALSE,7,,,,,,,4
Eritrean Airlines,17th May 2012,,Economy Class,,yes,FALSE,5,,,,,,,4
Eritrean Airlines,18th July 2008,,,,no,FALSE,n,,,,,,,
Eritrean Airlines,15th January 2008,,,,no,FALSE,n,,,,,,,
Eritrean Airlines,19th April 2006,,,,no,FALSE,n,,,,,,,
Eritrean Airlines,19th April 2006,,,,no,FALSE,n,,,,,,,
Ernest Airlines,5th January 2020,Couple Leisure,Economy Class,January 2020,no,TRUE,1,,,,1,,,1
Ernest Airlines,21st November 2019,Solo Leisure,Economy Class,November 2019,no,TRUE,1,1,1,,1,,,1
Ernest Airlines,17th August 2019,Solo Leisure,Economy Class,August 2019,no,TRUE,1,1,1,,1,,,1
Ernest Airlines,20th March 2019,Solo Leisure,Economy Class,March 2019,yes,TRUE,1,5,5,,5,,,5
Estonian Air,18th October 2015,Business,Economy Class,September 2015,yes,FALSE,7,5,4,3,3,,,5
Estonian Air,30th August 2015,Solo Leisure,Economy Class,August 2015,yes,FALSE,8,4,5,4,4,,,3
Estonian Air,28th July 2015,Couple Leisure,Economy Class,July 2015,yes,FALSE,7,3,3,3,4,,,4
Estonian Air,18th May 2015,,Economy Class,,yes,FALSE,1,4,5,5,,5,,5
Estonian Air,28th September 2014,,Economy Class,,yes,FALSE,7,3,2,1,,1,,4
Estonian Air,20th June 2014,,Economy Class,,yes,FALSE,9,5,4,3,,3,,3
Estonian Air,13th June 2014,,Premium Economy,,yes,FALSE,1,5,5,5,,4,,4
Estonian Air,22nd September 2013,,Economy Class,,no,FALSE,5,3,3,0,,0,,1
Estonian Air,2nd September 2013,,Economy Class,,yes,FALSE,7,4,3,0,,0,,5
Estonian Air,9th July 2013,,Economy Class,,yes,FALSE,1,4,5,4,,3,,4
Estonian Air,28th June 2013,,Economy Class,,no,FALSE,1,1,1,1,,1,,1
Estonian Air,7th December 2012,,Economy Class,,yes,FALSE,6,4,4,3,,0,,4
Estonian Air,4th October 2012,,Economy Class,,no,FALSE,3,,,,,,,1
Estonian Air,5th September 2012,,Economy Class,,yes,FALSE,1,,,,,,,4
Estonian Air,5th September 2012,,Economy Class,,yes,FALSE,1,,,,,,,4
Estonian Air,14th March 2012,,Economy Class,,yes,FALSE,8,,,,,,,4
Estonian Air,11th July 2011,,Economy Class,,yes,FALSE,9,,,,,,,4
Estonian Air,27th April 2011,,Economy Class,,yes,FALSE,8,,,,,,,4
Estonian Air,15th March 2011,,Business Class,,no,FALSE,n,,,,,,,1
Estonian Air,23rd November 2010,,Economy Class,,no,FALSE,n,,,,,,,1
Estonian Air,29th August 2010,,Economy Class,,yes,FALSE,9,,,,,,,4
Estonian Air,23rd August 2010,,Economy Class,,yes,FALSE,6,,,,,,,4
Estonian Air,7th September 2009,,,,no,FALSE,1,,,,,,,
Estonian Air,6th August 2009,,,,no,FALSE,4,,,,,,,
Estonian Air,20th June 2009,,,,no,FALSE,3,,,,,,,
Estonian Air,19th December 2008,,,,no,FALSE,2,,,,,,,
Estonian Air,15th December 2008,,,,no,FALSE,4,,,,,,,
Estonian Air,30th November 2008,,,,no,FALSE,2,,,,,,,
Estonian Air,26th August 2008,,,,no,FALSE,3,,,,,,,
Estonian Air,26th August 2008,,,,no,FALSE,3,,,,,,,
Estonian Air,31st March 2008,,,,no,FALSE,1,,,,,,,
Estonian Air,11th February 2008,,,,no,FALSE,2,,,,,,,
Estonian Air,8th January 2008,,,,no,FALSE,1,,,,,,,
Estonian Air,5th January 2008,,,,no,FALSE,3,,,,,,,
Estonian Air,5th September 2007,,,,no,FALSE,4,,,,,,,
Estonian Air,5th September 2007,,,,no,FALSE,4,,,,,,,
Estonian Air,24th June 2007,,,,no,FALSE,n,,,,,,,
Estonian Air,24th June 2007,,,,no,FALSE,n,,,,,,,
Estonian Air,19th January 2007,,,,no,FALSE,n,,,,,,,
Estonian Air,19th January 2007,,,,no,FALSE,n,,,,,,,
Estonian Air,2nd August 2006,,,,no,FALSE,n,,,,,,,
Estonian Air,2nd August 2006,,,,no,FALSE,n,,,,,,,
Estonian Air,25th June 2006,,,,no,FALSE,n,,,,,,,
Estonian Air,25th June 2006,,,,no,FALSE,n,,,,,,,
Eswatini Air,7th June 2023,Business,Economy Class,June 2023,yes,TRUE,9,4,5,4,4,3,,4
Ethiopian Airlines,26th July 2023,Business,Business Class,July 2023,no,FALSE,1,5,5,5,1,5,1,3
Ethiopian Airlines,21st July 2023,Solo Leisure,Economy Class,June 2023,no,TRUE,2,3,4,3,3,2,,4
Ethiopian Airlines,19th July 2023,Business,Economy Class,July 2023,no,TRUE,4,3,1,2,3,1,1,2
Ethiopian Airlines,15th July 2023,Solo Leisure,Economy Class,July 2023,no,TRUE,3,2,1,1,2,2,2,1
Ethiopian Airlines,8th July 2023,Business,Economy Class,July 2023,no,TRUE,2,3,5,,1,,,1
Ethiopian Airlines,12th June 2023,Business,Business Class,June 2023,no,TRUE,2,3,2,1,1,2,,1
Ethiopian Airlines,3rd June 2023,Business,Economy Class,June 2023,no,FALSE,1,1,1,,1,,,1
Ethiopian Airlines,17th May 2023,Business,Economy Class,May 2023,yes,FALSE,7,3,3,4,4,2,,3
Ethiopian Airlines,7th May 2023,Solo Leisure,Economy Class,May 2023,yes,FALSE,9,4,5,5,5,4,4,5
Ethiopian Airlines,6th May 2023,Couple Leisure,Economy Class,May 2023,yes,FALSE,9,5,5,5,5,5,,4
Ethiopian Airlines,21st April 2023,Solo Leisure,Economy Class,April 2023,yes,TRUE,5,3,3,3,2,2,,3
Ethiopian Airlines,18th April 2023,Couple Leisure,Economy Class,April 2023,yes,FALSE,1,5,5,5,4,,,4
Ethiopian Airlines,9th April 2023,Couple Leisure,Business Class,April 2023,no,TRUE,2,2,2,1,1,1,1,2
Ethiopian Airlines,31st March 2023,Solo Leisure,Economy Class,March 2023,yes,TRUE,1,4,5,5,5,5,5,5
Ethiopian Airlines,19th March 2023,Business,Business Class,March 2023,no,TRUE,3,2,4,1,3,1,1,3
Ethiopian Airlines,15th March 2023,Business,Economy Class,March 2023,no,TRUE,3,3,3,3,1,,2,1
Ethiopian Airlines,10th March 2023,Family Leisure,Economy Class,April 2022,no,TRUE,1,1,1,,1,,,1
Ethiopian Airlines,1st March 2023,Business,Economy Class,February 2023,yes,FALSE,8,5,5,5,5,2,,4
Ethiopian Airlines,17th February 2023,Solo Leisure,Economy Class,February 2023,no,TRUE,2,3,1,1,1,1,,1
Ethiopian Airlines,14th February 2023,Solo Leisure,Economy Class,February 2023,no,TRUE,2,,,,1,,,1
Ethiopian Airlines,13th February 2023,Couple Leisure,Economy Class,February 2023,yes,TRUE,1,5,5,4,5,5,,4
Ethiopian Airlines,9th February 2023,Business,Economy Class,December 2022,no,TRUE,2,4,4,4,3,2,1,3
Ethiopian Airlines,31st January 2023,Business,Economy Class,October 2022,no,TRUE,2,2,4,1,1,1,,1
Ethiopian Airlines,27th January 2023,Family Leisure,Economy Class,January 2023,yes,TRUE,1,5,5,5,5,4,,5
Ethiopian Airlines,20th January 2023,Family Leisure,Economy Class,December 2022,no,TRUE,3,2,3,2,1,3,1,2
Ethiopian Airlines,17th January 2023,Family Leisure,Economy Class,December 2022,no,TRUE,2,2,1,1,3,,,2
Ethiopian Airlines,17th January 2023,Solo Leisure,Economy Class,January 2023,yes,TRUE,9,5,5,4,5,4,,5
Ethiopian Airlines,14th January 2023,Solo Leisure,Economy Class,January 2023,yes,TRUE,7,4,3,4,4,4,3,5
Ethiopian Airlines,30th December 2022,Couple Leisure,Business Class,December 2022,no,TRUE,1,,,,1,,,1
Ethiopian Airlines,28th December 2022,Family Leisure,Economy Class,December 2022,no,TRUE,1,2,2,4,1,1,,2
Ethiopian Airlines,27th December 2022,Solo Leisure,Economy Class,December 2022,no,TRUE,1,1,1,1,1,,,1
Ethiopian Airlines,19th December 2022,Business,Business Class,December 2022,no,TRUE,4,3,4,4,3,3,3,3
Ethiopian Airlines,4th December 2022,Couple Leisure,Economy Class,December 2022,no,TRUE,1,3,2,2,1,1,,1
Ethiopian Airlines,30th November 2022,Solo Leisure,Business Class,November 2022,yes,TRUE,8,4,5,4,2,,,3
Ethiopian Airlines,17th November 2022,Family Leisure,Economy Class,September 2022,no,FALSE,4,1,1,2,2,1,1,5
Ethiopian Airlines,10th November 2022,Business,Economy Class,November 2022,no,TRUE,3,3,4,2,3,4,,2
Ethiopian Airlines,3rd November 2022,Solo Leisure,Business Class,November 2022,yes,TRUE,5,3,3,2,3,2,,3
Ethiopian Airlines,1st November 2022,Family Leisure,Economy Class,September 2022,no,TRUE,1,2,2,,1,,,1
Ethiopian Airlines,23rd October 2022,Solo Leisure,Economy Class,October 2022,no,FALSE,6,3,3,3,4,3,2,3
Ethiopian Airlines,16th October 2022,Couple Leisure,Economy Class,September 2022,no,FALSE,1,3,1,1,2,1,,3
Ethiopian Airlines,11th October 2022,Solo Leisure,Economy Class,October 2022,no,FALSE,1,,,,1,,,1
Ethiopian Airlines,21st September 2022,Solo Leisure,Economy Class,August 2022,yes,TRUE,9,4,4,5,4,4,,4
Ethiopian Airlines,14th September 2022,Solo Leisure,Economy Class,July 2022,no,FALSE,3,2,3,3,1,2,1,2
Ethiopian Airlines,11th September 2022,Solo Leisure,Economy Class,September 2022,no,TRUE,1,,,,1,,,1
Ethiopian Airlines,9th September 2022,Family Leisure,Economy Class,July 2022,yes,FALSE,9,4,5,5,3,5,3,4
Ethiopian Airlines,22nd August 2022,Solo Leisure,Economy Class,June 2022,no,TRUE,2,1,5,5,1,1,1,2
Ethiopian Airlines,16th August 2022,Solo Leisure,Economy Class,August 2022,no,TRUE,1,3,1,3,1,3,1,1
Ethiopian Airlines,11th August 2022,Couple Leisure,Economy Class,August 2022,no,TRUE,1,1,1,1,1,1,1,1
Ethiopian Airlines,9th August 2022,Solo Leisure,Economy Class,July 2022,no,TRUE,1,2,1,3,2,2,2,2
Ethiopian Airlines,7th August 2022,Family Leisure,Economy Class,July 2022,yes,TRUE,1,5,5,5,4,5,3,4
Ethiopian Airlines,1st August 2022,Business,Business Class,July 2022,no,TRUE,1,1,1,1,1,1,,1
Ethiopian Airlines,23rd July 2022,Family Leisure,Economy Class,June 2022,no,TRUE,1,3,2,1,1,3,1,1
Ethiopian Airlines,23rd July 2022,Couple Leisure,Economy Class,July 2022,no,TRUE,4,4,4,3,4,3,,3
Ethiopian Airlines,22nd July 2022,Solo Leisure,Economy Class,July 2022,yes,FALSE,7,4,5,4,1,3,,4
Ethiopian Airlines,18th July 2022,Couple Leisure,Economy Class,July 2022,no,TRUE,1,1,1,1,1,,,1
Ethiopian Airlines,15th July 2022,Family Leisure,Economy Class,July 2022,no,TRUE,1,1,1,1,1,1,1,1
Ethiopian Airlines,14th July 2022,Solo Leisure,Economy Class,July 2022,no,TRUE,1,,,,1,,,1
Ethiopian Airlines,11th July 2022,Family Leisure,Economy Class,July 2022,no,TRUE,2,2,2,1,2,1,,1
Ethiopian Airlines,30th June 2022,Couple Leisure,Economy Class,June 2022,no,FALSE,2,1,1,1,1,1,3,1
Ethiopian Airlines,18th June 2022,Solo Leisure,Economy Class,June 2022,yes,TRUE,9,4,4,4,4,5,,5
Ethiopian Airlines,30th May 2022,Family Leisure,Economy Class,May 2022,no,TRUE,5,3,2,3,4,3,2,2
Ethiopian Airlines,29th May 2022,Business,Economy Class,May 2022,yes,TRUE,9,4,5,,4,2,,5
Ethiopian Airlines,4th May 2022,Solo Leisure,Economy Class,May 2022,no,TRUE,4,3,3,2,4,2,,3
Ethiopian Airlines,4th May 2022,Couple Leisure,Economy Class,May 2022,no,FALSE,1,1,1,2,3,1,1,1
Ethiopian Airlines,28th April 2022,Family Leisure,Economy Class,April 2022,yes,FALSE,7,2,4,4,5,2,1,4
Ethiopian Airlines,20th April 2022,Couple Leisure,Economy Class,December 2021,no,TRUE,1,,,,,,,1
Ethiopian Airlines,16th April 2022,Solo Leisure,Economy Class,January 2022,no,TRUE,1,,,,,,,1
Ethiopian Airlines,12th April 2022,Family Leisure,Economy Class,January 2022,no,FALSE,3,1,1,1,1,1,1,1
Ethiopian Airlines,29th March 2022,Solo Leisure,Economy Class,January 2022,no,TRUE,1,1,1,1,1,1,1,1
Ethiopian Airlines,29th March 2022,Solo Leisure,Economy Class,March 2022,no,FALSE,2,,,,,,,1
Ethiopian Airlines,3rd February 2022,Business,Business Class,January 2022,yes,TRUE,4,5,5,5,5,,,3
Ethiopian Airlines,26th January 2022,Family Leisure,Economy Class,January 2022,no,TRUE,1,1,1,1,1,,,3
Ethiopian Airlines,16th December 2021,Couple Leisure,Business Class,November 2021,yes,TRUE,6,4,3,1,3,4,,4
Ethiopian Airlines,18th October 2021,Solo Leisure,Economy Class,October 2021,no,TRUE,1,,,,,,,1
Ethiopian Airlines,14th October 2021,Family Leisure,Economy Class,November 2020,no,TRUE,1,,,,,,,1
Ethiopian Airlines,31st August 2021,Business,Economy Class,August 2021,no,TRUE,1,2,1,1,2,1,1,1
Ethiopian Airlines,6th August 2021,Solo Leisure,Economy Class,July 2021,yes,TRUE,1,5,5,5,5,5,,5
Ethiopian Airlines,29th July 2021,Family Leisure,Economy Class,July 2021,no,TRUE,1,1,1,1,1,1,1,1
Ethiopian Airlines,17th July 2021,Business,Economy Class,July 2021,no,FALSE,4,1,2,2,1,1,,3
Ethiopian Airlines,10th July 2021,Solo Leisure,Business Class,June 2021,yes,TRUE,6,4,4,3,2,2,,3
Ethiopian Airlines,4th July 2021,Couple Leisure,Economy Class,July 2021,no,TRUE,1,,,,,,,1
Ethiopian Airlines,24th June 2021,Solo Leisure,Economy Class,October 2020,no,TRUE,1,,,,2,,,1
Ethiopian Airlines,16th June 2021,Solo Leisure,Economy Class,July 2020,no,TRUE,1,2,2,,1,,,1
Ethiopian Airlines,7th June 2021,Solo Leisure,Economy Class,June 2021,no,FALSE,3,1,2,2,3,1,,3
Ethiopian Airlines,25th May 2021,Solo Leisure,Business Class,May 2021,yes,FALSE,1,5,5,,5,,,5
Ethiopian Airlines,17th May 2021,Couple Leisure,Economy Class,February 2021,no,TRUE,1,3,1,3,1,,,2
Ethiopian Airlines,30th January 2021,Solo Leisure,Business Class,January 2021,yes,TRUE,7,3,4,3,5,4,,3
Ethiopian Airlines,16th January 2021,Business,Business Class,January 2021,yes,TRUE,1,5,5,5,5,,,4
Ethiopian Airlines,15th January 2021,Business,Business Class,January 2021,yes,TRUE,7,2,4,3,1,,,3
Ethiopian Airlines,11th January 2021,Business,Business Class,January 2021,yes,TRUE,8,4,5,4,2,1,,5
Ethiopian Airlines,11th January 2021,Business,Business Class,January 2021,yes,TRUE,9,4,5,5,4,,,5
Ethiopian Airlines,10th January 2021,Solo Leisure,Economy Class,December 2020,yes,TRUE,9,4,5,4,5,5,,5
Ethiopian Airlines,28th December 2020,Solo Leisure,Economy Class,November 2020,no,TRUE,4,3,3,3,1,2,,3
Ethiopian Airlines,23rd December 2020,Solo Leisure,Economy Class,November 2020,no,FALSE,1,4,4,4,1,3,,4
Ethiopian Airlines,2nd December 2020,Family Leisure,Business Class,November 2020,yes,TRUE,9,,,,,,,3
Ethiopian Airlines,24th November 2020,Couple Leisure,Business Class,November 2020,no,TRUE,1,,,,,,,1
Ethiopian Airlines,21st November 2020,Solo Leisure,Economy Class,November 2020,no,TRUE,1,,,,,,,1
Ethiopian Airlines,19th November 2020,Solo Leisure,Economy Class,April 2020,no,TRUE,1,,,,,,,1
Ethiopian Airlines,16th November 2020,Couple Leisure,Economy Class,September 2020,no,TRUE,2,2,2,2,2,2,,1
Ethiopian Airlines,16th November 2020,Solo Leisure,Economy Class,November 2020,yes,TRUE,9,4,5,3,5,3,5,5
Etihad Airways,26th July 2023,Solo Leisure,Economy Class,July 2023,yes,TRUE,7,5,1,3,5,5,,5
Etihad Airways,18th July 2023,Solo Leisure,Economy Class,July 2023,no,TRUE,4,2,4,1,4,2,5,2
Etihad Airways,16th July 2023,Family Leisure,Economy Class,June 2023,no,TRUE,2,4,1,4,1,2,,1
Etihad Airways,15th July 2023,Family Leisure,Economy Class,July 2023,yes,FALSE,5,4,3,3,4,3,2,4
Etihad Airways,15th July 2023,Couple Leisure,Business Class,August 2022,no,FALSE,1,1,1,1,1,1,1,1
Etihad Airways,11th July 2023,Solo Leisure,Economy Class,June 2023,no,TRUE,1,,,,,,,1
Etihad Airways,8th July 2023,Family Leisure,Economy Class,July 2023,no,TRUE,1,1,1,1,1,1,1,1
Etihad Airways,2nd July 2023,Family Leisure,Economy Class,June 2023,no,TRUE,1,1,1,1,1,1,1,1
Etihad Airways,28th June 2023,Family Leisure,Economy Class,June 2023,no,TRUE,1,,,,,,,1
Etihad Airways,20th June 2023,Solo Leisure,Economy Class,May 2023,no,TRUE,1,1,1,1,1,1,1,1
Etihad Airways,20th June 2023,Business,Business Class,June 2023,yes,TRUE,1,5,5,5,4,5,5,5
Etihad Airways,17th June 2023,Solo Leisure,Economy Class,April 2023,no,FALSE,1,1,2,2,2,2,,1
Etihad Airways,15th June 2023,Solo Leisure,Economy Class,June 2023,no,FALSE,3,4,1,3,3,4,,3
Etihad Airways,10th June 2023,Couple Leisure,Economy Class,June 2023,no,TRUE,4,4,2,3,3,3,,4
Etihad Airways,6th June 2023,Solo Leisure,Economy Class,June 2023,yes,TRUE,9,4,5,4,5,5,,5
Etihad Airways,30th May 2023,Solo Leisure,Economy Class,May 2023,no,TRUE,1,1,1,2,3,4,3,3
Etihad Airways,28th May 2023,Solo Leisure,Economy Class,May 2023,no,FALSE,1,2,1,1,1,1,1,1
Etihad Airways,24th May 2023,Solo Leisure,Economy Class,March 2023,no,FALSE,1,,,,,,,2
Etihad Airways,23rd May 2023,Solo Leisure,Economy Class,February 2023,no,TRUE,2,3,3,3,1,4,4,2
Etihad Airways,22nd May 2023,Solo Leisure,Economy Class,November 2022,no,TRUE,1,2,3,2,2,2,1,2
Etihad Airways,14th May 2023,Family Leisure,Economy Class,May 2023,no,FALSE,2,3,1,2,2,3,,2
