Index,Airline Name,Overall_Rating,Review Date,Verified,Type Of Traveller,Seat Type,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
15392,Olympic Air,1,16th July 2012,FALSE,,Economy Class,,4,5,5,,0,,5,yes
15393,Olympic Air,2,15th July 2012,FALSE,,Economy Class,,3,2,2,,1,,1,no
15394,Olympic Air,1,2nd July 2012,FALSE,,Economy Class,,3,1,3,,1,,1,no
15395,Olympic Air,8,9th December 2011,FALSE,,Economy Class,,4,5,4,,0,,5,yes
15396,Olympic Air,9,16th November 2011,FALSE,,Economy Class,,4,5,5,,4,,4,yes
15397,Olympic Air,9,21st October 2011,FALSE,,Economy Class,,,,,,,,4,yes
15398,Olympic Air,8,17th October 2011,FALSE,,Economy Class,,,,,,,,4,yes
15399,Olympic Air,n,29th September 2011,FALSE,,Economy Class,,,,,,,,1,no
15400,Olympic Air,9,10th September 2011,FALSE,,Economy Class,,,,,,,,4,yes
15401,Olympic Air,1,30th August 2011,FALSE,,Economy Class,,,,,,,,4,yes
15402,Olympic Air,1,8th August 2011,FALSE,,Economy Class,,,,,,,,4,yes
15403,Olympic Air,7,25th July 2011,FALSE,,Economy Class,,,,,,,,4,yes
15404,Olympic Air,8,14th July 2011,FALSE,,Economy Class,,,,,,,,4,yes
15405,Olympic Air,1,29th June 2011,FALSE,,Economy Class,,,,,,,,4,yes
15406,Olympic Air,8,3rd May 2011,FALSE,,Economy Class,,,,,,,,4,yes
15407,Olympic Air,8,14th December 2010,FALSE,,Economy Class,,,,,,,,4,yes
15408,Olympic Air,n,9th December 2010,FALSE,,Economy Class,,,,,,,,1,no
15409,Olympic Air,8,6th December 2010,FALSE,,Economy Class,,,,,,,,4,yes
15410,Olympic Air,9,27th November 2010,FALSE,,Economy Class,,,,,,,,4,yes
15411,Olympic Air,2,8th October 2010,FALSE,,Business Class,,,,,,,,1,no
15412,Olympic Air,8,7th September 2010,FALSE,,Economy Class,,,,,,,,1,yes
15413,Olympic Air,1,7th September 2010,FALSE,,Economy Class,,,,,,,,4,yes
15414,Olympic Air,9,11th August 2010,FALSE,,Business Class,,,,,,,,4,yes
15415,Olympic Air,1,9th August 2010,FALSE,,Economy Class,,,,,,,,4,yes
15416,Olympic Air,5,21st July 2010,FALSE,,Economy Class,,,,,,,,4,yes
15417,Olympic Air,1,29th April 2010,FALSE,,Economy Class,,,,,,,,4,yes
15418,Olympic Air,9,9th March 2010,FALSE,,Economy Class,,,,,,,,4,yes
15419,Olympic Air,8,6th March 2010,FALSE,,Economy Class,,,,,,,,4,yes
15420,Olympic Air,8,9th February 2010,FALSE,,Economy Class,,,,,,,,4,yes
15421,Olympic Air,9,10th January 2010,FALSE,,Economy Class,,,,,,,,4,yes
15422,Olympic Air,8,31st December 2009,FALSE,,Economy Class,,,,,,,,4,yes
15423,Olympic Air,8,21st December 2009,FALSE,,Economy Class,,,,,,,,4,yes
15424,Olympic Air,7,25th November 2009,FALSE,,Economy Class,,,,,,,,4,yes
15425,Olympic Air,7,6th November 2009,FALSE,,Economy Class,,,,,,,,4,yes
15426,Oman Air,6,26th July 2023,FALSE,Family Leisure,Economy Class,July 2023,3,4,4,3,4,,3,no
15427,Oman Air,5,4th July 2023,FALSE,Family Leisure,Economy Class,June 2023,3,1,1,4,,,3,no
15428,Oman Air,1,14th June 2023,TRUE,Couple Leisure,Economy Class,May 2023,3,1,1,2,2,1,1,no
15429,Oman Air,1,9th June 2023,TRUE,Couple Leisure,Business Class,May 2023,5,5,5,5,5,,5,yes
15430,Oman Air,1,16th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,5,5,5,5,5,5,5,yes
15431,Oman Air,1,16th May 2023,TRUE,Solo Leisure,Economy Class,May 2023,3,5,3,4,2,,3,yes
15432,Oman Air,5,16th March 2023,TRUE,Solo Leisure,Business Class,October 2022,4,3,1,1,4,,3,no
15433,Oman Air,3,21st February 2023,TRUE,Solo Leisure,Economy Class,February 2023,4,3,1,2,1,,2,no
15434,Oman Air,1,11th February 2023,TRUE,Couple Leisure,Economy Class,January 2023,1,2,2,2,1,,1,no
15435,Oman Air,7,10th February 2023,TRUE,Couple Leisure,Economy Class,December 2022,3,3,4,4,4,,4,yes
15436,Oman Air,1,21st January 2023,TRUE,Solo Leisure,Economy Class,January 2023,1,1,2,1,,,1,no
15437,Oman Air,1,14th January 2023,FALSE,Solo Leisure,Economy Class,January 2023,5,5,5,5,5,5,5,yes
15438,Oman Air,8,5th January 2023,TRUE,Solo Leisure,Economy Class,December 2022,3,4,4,3,4,,4,yes
15439,Oman Air,3,4th January 2023,TRUE,Solo Leisure,Economy Class,December 2022,1,1,1,1,1,1,3,no
15440,Oman Air,8,29th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,4,4,3,5,3,,4,yes
15441,Oman Air,3,13th December 2022,TRUE,Solo Leisure,Economy Class,December 2022,3,1,1,2,2,,2,no
15442,Oman Air,1,4th December 2022,FALSE,Solo Leisure,Economy Class,October 2022,5,5,5,5,5,1,5,yes
15443,Oman Air,8,22nd November 2022,FALSE,Solo Leisure,Economy Class,November 2022,4,4,4,3,4,,5,yes
15444,Oman Air,8,12th November 2022,TRUE,Business,Economy Class,November 2022,4,3,3,5,3,1,4,yes
15445,Oman Air,9,26th October 2022,TRUE,Couple Leisure,Economy Class,October 2022,5,5,4,5,4,,5,yes
15446,Oman Air,9,26th October 2022,TRUE,Couple Leisure,Economy Class,October 2022,5,5,4,5,4,1,5,yes
15447,Oman Air,1,6th October 2022,TRUE,Couple Leisure,Economy Class,October 2022,5,5,5,5,5,,5,yes
15448,Oman Air,9,6th October 2022,TRUE,Couple Leisure,Economy Class,October 2022,4,5,5,4,5,,5,yes
15449,Oman Air,1,6th October 2022,TRUE,Couple Leisure,Economy Class,July 2022,3,3,2,1,2,1,1,no
15450,Oman Air,1,4th October 2022,TRUE,Couple Leisure,Business Class,October 2022,4,5,5,4,3,,4,yes
15451,Oman Air,1,23rd September 2022,TRUE,Family Leisure,Economy Class,August 2022,2,2,1,1,2,1,1,no
15452,Oman Air,1,8th August 2022,TRUE,Family Leisure,Economy Class,April 2022,,,,1,,,1,no
15453,Oman Air,1,1st August 2022,FALSE,Family Leisure,Economy Class,June 2022,5,5,5,5,4,,5,yes
15454,Oman Air,1,25th July 2022,FALSE,Couple Leisure,Economy Class,July 2022,1,3,2,1,1,1,1,no
15455,Oman Air,1,20th April 2022,TRUE,Family Leisure,Business Class,April 2022,5,5,5,5,5,,5,yes
15456,Oman Air,1,19th April 2022,TRUE,Family Leisure,Business Class,April 2022,5,5,5,5,5,,5,yes
15457,Oman Air,1,19th April 2022,TRUE,Family Leisure,Business Class,April 2022,5,5,5,5,5,,5,no
15458,Oman Air,9,17th April 2022,FALSE,Couple Leisure,Economy Class,April 2022,4,5,3,3,2,,3,yes
15459,Oman Air,1,13th December 2021,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15460,Oman Air,1,8th July 2021,TRUE,Business,Business Class,August 2020,,,,,,,1,no
15461,Oman Air,1,2nd July 2021,TRUE,Couple Leisure,Economy Class,November 2020,,,,,,,1,no
15462,Oman Air,1,21st June 2021,TRUE,Solo Leisure,Business Class,July 2020,,,,,,,1,no
15463,Oman Air,2,17th June 2021,FALSE,Family Leisure,Economy Class,July 2020,1,1,,1,,,4,no
15464,Oman Air,1,10th June 2021,FALSE,Couple Leisure,Business Class,July 2020,,,,,,,4,yes
15465,Oman Air,1,7th June 2021,TRUE,Couple Leisure,Economy Class,July 2020,,,,,,,1,no
15466,Oman Air,5,7th May 2021,TRUE,Couple Leisure,Business Class,June 2020,,,,,,,3,yes
15467,Oman Air,1,17th April 2021,TRUE,Couple Leisure,Economy Class,July 2020,,,,,,,1,no
15468,Oman Air,1,11th April 2021,TRUE,Couple Leisure,Economy Class,May 2020,,,,,,,1,no
15469,Oman Air,5,4th April 2021,TRUE,Family Leisure,Economy Class,April 2021,4,2,3,5,5,,3,no
15470,Oman Air,8,25th March 2021,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,4,yes
15471,Oman Air,1,9th March 2021,TRUE,Couple Leisure,Business Class,April 2020,,,,,,,1,no
15472,Oman Air,3,14th February 2021,FALSE,Family Leisure,Business Class,February 2021,2,3,3,2,2,4,3,no
15473,Oman Air,1,10th February 2021,TRUE,Family Leisure,Economy Class,November 2020,,,,,,,1,no
15474,Oman Air,1,27th January 2021,TRUE,Couple Leisure,Economy Class,December 2020,,,,,,,1,no
15475,Oman Air,1,3rd January 2021,TRUE,Family Leisure,Economy Class,November 2020,,,,,,,1,no
15476,Oman Air,2,21st December 2020,TRUE,Family Leisure,Economy Class,December 2020,4,1,1,4,1,,1,yes
15477,Oman Air,1,19th December 2020,TRUE,Solo Leisure,Economy Class,April 2020,,,,,,,3,no
15478,Oman Air,1,10th December 2020,TRUE,Couple Leisure,Economy Class,August 2020,1,1,,1,,,1,no
15479,Oman Air,1,8th December 2020,TRUE,Family Leisure,Economy Class,August 2020,,,,,,,1,no
15480,Oman Air,1,16th November 2020,TRUE,Solo Leisure,Economy Class,March 2020,3,1,2,1,1,,1,no
15481,Oman Air,1,22nd October 2020,TRUE,Couple Leisure,Economy Class,August 2020,,,,,,,1,no
15482,Oman Air,2,21st October 2020,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15483,Oman Air,1,20th October 2020,TRUE,Family Leisure,Economy Class,November 2019,,,,,,,1,no
15484,Oman Air,1,1st October 2020,TRUE,Family Leisure,Economy Class,March 2020,1,1,1,1,,,1,no
15485,Oman Air,1,30th July 2020,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15486,Oman Air,1,20th July 2020,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15487,Oman Air,1,19th July 2020,TRUE,Solo Leisure,Economy Class,July 2020,,,,,,,3,no
15488,Oman Air,1,18th July 2020,FALSE,Couple Leisure,Economy Class,June 2020,,,,,,,1,no
15489,Oman Air,1,2nd July 2020,TRUE,Couple Leisure,Economy Class,March 2020,,,,,,,1,no
15490,Oman Air,2,22nd June 2020,FALSE,Couple Leisure,Economy Class,January 2020,3,3,2,1,3,1,1,no
15491,Oman Air,1,21st June 2020,TRUE,Solo Leisure,Economy Class,March 2020,,,,,,,1,no
15492,Oman Air,1,21st May 2020,TRUE,Solo Leisure,Economy Class,April 2020,,,,,,,1,no
15493,Oman Air,1,15th May 2020,TRUE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15494,Oman Air,8,2nd May 2020,TRUE,Couple Leisure,Business Class,February 2020,5,4,4,5,4,4,5,yes
15495,Oman Air,1,1st May 2020,TRUE,Business,Business Class,June 2019,,,,,,,1,no
15496,Oman Air,1,1st May 2020,FALSE,Family Leisure,Economy Class,April 2020,,,,,,,1,no
15497,Oman Air,2,24th April 2020,TRUE,Business,Business Class,April 2020,,,,,,,1,no
15498,Oman Air,1,22nd April 2020,FALSE,Solo Leisure,Economy Class,March 2020,,,,,,,1,no
15499,Oman Air,1,21st April 2020,TRUE,Family Leisure,Economy Class,March 2020,,,,,,,1,no
15500,Oman Air,1,19th April 2020,FALSE,Solo Leisure,Economy Class,March 2020,,,,,,,1,yes
15501,Oman Air,1,10th April 2020,FALSE,Solo Leisure,Economy Class,March 2020,1,1,,1,,,1,no
15502,Oman Air,1,5th April 2020,TRUE,Solo Leisure,Economy Class,April 2020,,,,,,,1,no
15503,Oman Air,1,22nd March 2020,FALSE,Solo Leisure,Economy Class,March 2020,,,,,,,1,no
15504,Oman Air,1,18th March 2020,TRUE,Couple Leisure,Economy Class,November 2019,1,1,1,1,1,1,1,no
15505,Oman Air,1,13th March 2020,TRUE,Couple Leisure,Economy Class,March 2020,4,3,4,2,4,4,3,no
15506,Oman Air,1,2nd March 2020,TRUE,Business,Economy Class,February 2020,2,2,,2,,,2,no
15507,Oman Air,9,10th February 2020,TRUE,Solo Leisure,Economy Class,December 2019,4,5,5,4,4,,4,yes
15508,Oman Air,9,10th February 2020,TRUE,Solo Leisure,Business Class,January 2020,5,5,5,5,5,,5,yes
15509,Oman Air,1,29th January 2020,TRUE,Couple Leisure,Economy Class,January 2020,2,3,2,1,2,1,1,no
15510,Oman Air,9,19th January 2020,TRUE,Solo Leisure,Economy Class,December 2019,4,5,5,4,4,,4,yes
15511,Oman Air,1,18th January 2020,TRUE,Family Leisure,Economy Class,December 2019,2,2,2,1,3,,1,no
15512,Oman Air,4,16th January 2020,TRUE,Couple Leisure,Economy Class,December 2019,2,5,4,2,3,1,2,no
15513,Oman Air,8,7th January 2020,TRUE,Solo Leisure,Business Class,December 2019,4,4,3,5,4,2,4,yes
15514,Oman Air,6,4th January 2020,TRUE,Solo Leisure,Business Class,December 2019,4,4,2,1,3,2,5,yes
15515,Oman Air,1,2nd January 2020,TRUE,Couple Leisure,Business Class,October 2019,5,5,5,5,4,,5,yes
15516,Oman Air,7,1st January 2020,TRUE,Solo Leisure,Economy Class,January 2020,3,3,3,4,5,,3,no
15517,Oman Air,9,31st December 2019,TRUE,Solo Leisure,Business Class,December 2019,4,5,5,5,3,,5,yes
15518,Oman Air,2,28th December 2019,TRUE,Family Leisure,Economy Class,December 2019,4,3,1,2,2,,1,no
15519,Oman Air,2,27th December 2019,TRUE,Solo Leisure,Economy Class,December 2019,4,5,3,4,4,,2,no
15520,Oman Air,1,25th December 2019,TRUE,Solo Leisure,Economy Class,December 2019,,,,,,,1,no
15521,Oman Air,9,23rd December 2019,TRUE,Family Leisure,Economy Class,December 2019,4,5,5,4,3,,5,yes
15522,Oman Air,1,16th December 2019,TRUE,Solo Leisure,Economy Class,November 2019,3,1,3,1,2,1,1,no
15523,Oman Air,1,8th December 2019,TRUE,Business,Business Class,November 2019,1,1,1,1,,,1,no
15524,Oman Air,8,21st November 2019,TRUE,Couple Leisure,Business Class,November 2019,5,5,3,4,3,,4,yes
15525,Oman Air,6,13th November 2019,TRUE,Solo Leisure,Economy Class,October 2019,5,2,4,3,,,3,yes
15526,Omni Air International,2,5th December 2022,FALSE,Couple Leisure,Economy Class,December 2022,4,1,1,1,1,1,1,no
15527,Omni Air International,1,19th December 2021,FALSE,Couple Leisure,Economy Class,December 2021,3,1,1,1,1,1,1,no
15528,Omni Air International,2,6th August 2021,TRUE,Solo Leisure,Economy Class,August 2021,1,1,3,1,3,,2,no
15529,Omni Air International,1,12th July 2021,TRUE,Business,Economy Class,July 2021,2,1,1,1,1,,2,no
15530,Omni Air International,8,22nd April 2020,FALSE,Family Leisure,Economy Class,January 2020,4,5,4,5,,,5,yes
15531,Omni Air International,4,26th February 2020,FALSE,Couple Leisure,Economy Class,February 2020,3,3,3,1,3,4,1,no
15532,Omni Air International,1,18th September 2019,FALSE,Couple Leisure,First Class,September 2019,1,5,3,1,1,,1,no
15533,Omni Air International,1,7th October 2017,FALSE,Couple Leisure,Economy Class,October 2017,5,5,5,5,,,5,yes
15534,Omni Air International,9,13th November 2016,FALSE,Solo Leisure,Economy Class,October 2016,3,5,5,4,5,,4,yes
15535,Omni Air International,2,3rd September 2016,FALSE,Business,Economy Class,September 2016,3,4,2,2,1,,3,no
15536,Omni Air International,1,13th June 2016,FALSE,Family Leisure,Economy Class,July 2015,1,1,1,3,1,1,1,no
15537,Onur Air,1,6th July 2019,TRUE,Family Leisure,Economy Class,July 2019,1,1,,1,,,2,no
15538,Onur Air,2,1st May 2019,TRUE,Business,Economy Class,April 2019,1,1,1,1,1,1,2,no
15539,Onur Air,2,5th February 2019,TRUE,Couple Leisure,Economy Class,January 2019,3,1,1,1,1,1,5,no
15540,Onur Air,1,22nd November 2018,TRUE,Business,Economy Class,November 2018,1,1,1,1,1,1,1,no
15541,Onur Air,1,25th September 2018,TRUE,Solo Leisure,Economy Class,September 2018,5,4,,5,,,5,yes
15542,Onur Air,1,24th July 2018,TRUE,Family Leisure,Economy Class,February 2018,,,,1,,,1,no
15543,Onur Air,1,17th May 2018,TRUE,Solo Leisure,Economy Class,May 2018,1,1,1,1,1,,1,no
15544,Onur Air,1,17th April 2018,TRUE,Family Leisure,Economy Class,April 2018,1,1,1,1,,,1,no
15545,Onur Air,2,20th November 2017,TRUE,Solo Leisure,Economy Class,November 2017,3,3,3,1,,,4,no
15546,Onur Air,1,27th August 2017,FALSE,Solo Leisure,Economy Class,August 2017,1,1,1,1,,,1,no
15547,Onur Air,1,21st May 2017,FALSE,Couple Leisure,Economy Class,May 2017,,,,1,,,1,no
15548,Onur Air,7,7th August 2016,FALSE,Business,Economy Class,July 2016,3,5,2,3,1,,5,no
15549,Onur Air,3,23rd October 2015,FALSE,Solo Leisure,Economy Class,October 2015,4,1,3,1,,,3,no
15550,Onur Air,1,12th October 2015,FALSE,Family Leisure,Economy Class,October 2015,1,1,1,1,1,,1,no
15551,Onur Air,1,3rd October 2015,FALSE,Business,Economy Class,September 2015,1,1,,1,,,1,no
15552,Onur Air,4,2nd September 2015,FALSE,Couple Leisure,Economy Class,August 2015,1,3,1,1,,,3,no
15553,Onur Air,2,29th July 2015,FALSE,Solo Leisure,Economy Class,July 2015,1,2,1,1,1,1,2,no
15554,Onur Air,1,16th June 2015,FALSE,Solo Leisure,Economy Class,,2,4,4,,4,,5,yes
15555,Onur Air,1,24th February 2015,FALSE,,Economy Class,,4,4,5,,0,,5,yes
15556,Onur Air,2,20th November 2014,FALSE,,Economy Class,,1,1,1,,1,,3,no
15557,Onur Air,2,22nd October 2014,FALSE,,Economy Class,,2,1,3,,0,,3,no
15558,Onur Air,n,22nd October 2014,FALSE,,Economy Class,,1,1,1,,1,,1,no
15559,Onur Air,n,20th October 2014,FALSE,,Economy Class,,1,1,1,,1,,1,no
15560,Onur Air,n,12th October 2014,FALSE,,Economy Class,,3,1,1,,0,,1,no
15561,Onur Air,3,5th October 2014,FALSE,,Economy Class,,1,1,0,,1,,3,no
15562,Onur Air,n,5th October 2014,FALSE,,Economy Class,,1,1,1,,1,,1,no
15563,Onur Air,n,24th September 2014,FALSE,,Economy Class,,1,2,1,,0,,1,no
15564,Onur Air,n,22nd September 2014,FALSE,,Economy Class,,2,1,1,,1,,1,no
15565,Onur Air,1,19th September 2014,FALSE,,Economy Class,,1,1,1,,1,,1,no
15566,Onur Air,6,28th August 2014,FALSE,,Economy Class,,4,4,1,,0,,3,yes
15567,Onur Air,n,28th August 2014,FALSE,,Economy Class,,3,1,1,,1,,1,no
15568,Onur Air,1,11th August 2014,FALSE,,Economy Class,,1,1,1,,1,,1,no
15569,Onur Air,5,1st July 2014,FALSE,,Economy Class,,1,4,3,,0,,4,no
15570,Onur Air,n,1st July 2014,FALSE,,Economy Class,,1,3,0,,0,,1,no
15571,Onur Air,n,1st July 2014,FALSE,,Economy Class,,2,1,2,,1,,2,no
15572,Onur Air,2,25th June 2014,FALSE,,Economy Class,,1,1,3,,1,,2,no
15573,Onur Air,3,10th June 2014,FALSE,,Economy Class,,2,2,4,,0,,2,no
15574,Onur Air,9,6th April 2014,FALSE,,Economy Class,,3,5,4,,0,,4,yes
15575,Onur Air,3,9th December 2013,FALSE,,Economy Class,,1,2,1,,1,,0,no
15576,Onur Air,1,4th December 2013,FALSE,,Economy Class,,4,5,0,,3,,5,yes
15577,Onur Air,n,2nd December 2013,FALSE,,Economy Class,,1,2,1,,1,,1,no
15578,Onur Air,4,23rd October 2013,FALSE,,Economy Class,,2,1,1,,0,,2,no
15579,Onur Air,5,20th October 2013,FALSE,,Economy Class,,1,4,2,,0,,4,no
15580,Onur Air,2,13th October 2013,FALSE,,Economy Class,,1,1,1,,1,,2,no
15581,Onur Air,2,2nd October 2013,FALSE,,Economy Class,,1,2,2,,0,,3,no
15582,Onur Air,n,16th September 2013,FALSE,,Economy Class,,1,1,1,,1,,1,no
15583,Onur Air,1,4th September 2013,FALSE,,Economy Class,,2,1,1,,0,,3,no
15584,Onur Air,8,29th August 2013,FALSE,,Economy Class,,5,3,1,,1,,5,yes
15585,Onur Air,1,27th August 2013,FALSE,,Economy Class,,4,5,3,,3,,4,yes
15586,Onur Air,n,21st August 2013,FALSE,,Economy Class,,1,1,2,,1,,1,no
15587,Onur Air,8,14th August 2013,FALSE,,Economy Class,,4,4,4,,0,,5,yes
15588,Onur Air,8,12th August 2013,FALSE,,Economy Class,,4,3,3,,2,,4,yes
15589,Onur Air,7,4th August 2013,FALSE,,Economy Class,,5,3,3,,1,,4,yes
15590,Onur Air,n,30th July 2013,FALSE,,Economy Class,,1,2,1,,1,,2,no
15591,Onur Air,6,19th June 2013,FALSE,,Economy Class,,4,4,2,,0,,4,yes
15592,Onur Air,5,27th May 2013,FALSE,,Economy Class,,1,4,1,,1,,3,no
15593,Onur Air,n,30th October 2012,FALSE,,Economy Class,,1,2,3,,0,,1,no
15594,Onur Air,1,8th October 2012,FALSE,,Economy Class,,1,1,1,,0,,1,no
15595,Onur Air,3,8th July 2012,FALSE,,Economy Class,,,,,,,,1,no
15596,Onur Air,1,2nd July 2012,FALSE,,Economy Class,,,,,,,,4,yes
15597,Onur Air,8,1st July 2012,FALSE,,Economy Class,,,,,,,,4,yes
15598,Onur Air,2,14th November 2011,FALSE,,Economy Class,,,,,,,,4,no
15599,Onur Air,n,3rd October 2011,FALSE,,Economy Class,,,,,,,,1,no
15600,Onur Air,2,7th September 2011,FALSE,,Economy Class,,,,,,,,4,no
15601,Onur Air,2,5th September 2011,FALSE,,Economy Class,,,,,,,,1,no
15602,Onur Air,6,20th August 2011,FALSE,,Economy Class,,,,,,,,4,yes
15603,Onur Air,1,18th July 2011,FALSE,,Economy Class,,,,,,,,4,yes
15604,Onur Air,3,17th July 2011,FALSE,,Economy Class,,,,,,,,1,no
15605,Onur Air,1,11th July 2011,FALSE,,Economy Class,,,,,,,,4,yes
15606,Onur Air,5,26th June 2011,FALSE,,Economy Class,,,,,,,,4,no
15607,Onur Air,8,13th June 2011,FALSE,,Economy Class,,,,,,,,4,yes
15608,Onur Air,7,4th June 2011,FALSE,,Economy Class,,,,,,,,4,yes
15609,Onur Air,1,24th May 2011,FALSE,,Economy Class,,,,,,,,1,no
15610,Onur Air,7,21st November 2010,FALSE,,Economy Class,,,,,,,,4,yes
15611,Onur Air,5,1st November 2010,FALSE,,Economy Class,,,,,,,,4,no
15612,Onur Air,8,26th October 2010,FALSE,,Economy Class,,,,,,,,4,yes
15613,Onur Air,n,30th September 2010,FALSE,,Economy Class,,,,,,,,1,no
15614,Onur Air,1,15th September 2010,FALSE,,Economy Class,,,,,,,,4,no
15615,Onur Air,8,6th September 2010,FALSE,,Economy Class,,,,,,,,4,yes
15616,Onur Air,9,30th August 2010,FALSE,,Economy Class,,,,,,,,4,yes
15617,Onur Air,9,22nd August 2010,FALSE,,Economy Class,,,,,,,,4,yes
15618,Onur Air,9,21st July 2010,FALSE,,Economy Class,,,,,,,,4,yes
15619,Onur Air,8,18th July 2010,FALSE,,Economy Class,,,,,,,,4,yes
15620,Onur Air,6,18th July 2010,FALSE,,Economy Class,,,,,,,,4,yes
15621,Onur Air,3,26th June 2010,FALSE,,Economy Class,,,,,,,,4,no
15622,Onur Air,4,21st June 2010,FALSE,,Economy Class,,,,,,,,4,no
15623,Onur Air,n,21st October 2009,FALSE,,Economy Class,,,,,,,,1,no
15624,Onur Air,9,20th October 2009,FALSE,,Economy Class,,,,,,,,4,yes
15625,Onur Air,7,20th October 2009,FALSE,,Economy Class,,,,,,,,4,yes
15626,Onur Air,4,13th October 2009,FALSE,,Economy Class,,,,,,,,1,no
15627,Onur Air,8,12th October 2009,FALSE,,Economy Class,,,,,,,,4,yes
15628,Onur Air,9,12th October 2009,FALSE,,Economy Class,,,,,,,,4,yes
15629,Onur Air,6,4th October 2009,FALSE,,Economy Class,,,,,,,,4,yes
15630,Onur Air,9,29th September 2009,FALSE,,Economy Class,,,,,,,,4,yes
15631,Onur Air,9,27th September 2009,FALSE,,Economy Class,,,,,,,,4,yes
15632,Onur Air,6,24th September 2009,FALSE,,Economy Class,,,,,,,,4,yes
15633,Onur Air,8,21st September 2009,FALSE,,Economy Class,,,,,,,,4,yes
15634,Onur Air,4,17th September 2009,FALSE,,Economy Class,,,,,,,,4,no
15635,Onur Air,8,17th September 2009,FALSE,,Economy Class,,,,,,,,4,yes
15636,Onur Air,4,14th September 2009,FALSE,,Economy Class,,,,,,,,4,no
15637,Openskies,1,6th November 2017,FALSE,Solo Leisure,Economy Class,November 2017,1,1,,1,,,1,no
15638,Openskies,3,17th July 2017,FALSE,Business,Business Class,July 2017,1,2,4,4,1,,1,no
15639,Openskies,1,20th June 2017,FALSE,Family Leisure,Economy Class,January 2017,3,3,2,1,2,3,1,no
15640,Openskies,3,12th May 2017,FALSE,Solo Leisure,Premium Economy,May 2017,4,3,1,3,1,,2,no
15641,Openskies,1,7th April 2017,FALSE,Family Leisure,Premium Economy,January 2017,2,2,,1,,,1,no
15642,Openskies,4,3rd March 2017,FALSE,Solo Leisure,Business Class,March 2017,1,3,2,2,2,,2,no
15643,Openskies,3,28th February 2017,FALSE,Family Leisure,Economy Class,January 2017,4,4,1,1,2,,1,no
15644,Openskies,2,6th December 2016,FALSE,Solo Leisure,Business Class,October 2016,2,5,3,5,2,,2,no
15645,Openskies,3,8th October 2016,FALSE,Business,Premium Economy,September 2016,3,4,1,2,2,,1,no
15646,Openskies,3,28th August 2016,FALSE,Family Leisure,Premium Economy,August 2016,4,4,3,1,3,,2,no
15647,Openskies,2,5th April 2016,FALSE,Couple Leisure,Premium Economy,April 2016,1,4,2,2,1,,2,no
